38.664	2.5	1
41.224	2.5	1
43.783	2.5	1
46.341	2.5	1
48.901	2.5	1
51.459	2.5	1
54.031	2.5	1
56.591	2.5	1
59.15	2.5	1
61.708	2.5	1
109.982	2.5	1
112.541	2.5	1
115.1	2.5	1
117.659	2.5	1
120.218	2.5	1
122.777	2.5	1
125.336	2.5	1
127.894	2.5	1
130.454	2.5	1
133.012	2.5	1
224.535	2.5	1
227.121	2.5	1
229.693	2.5	1
232.265	2.5	1
234.838	2.5	1
237.41	2.5	1
239.982	2.5	1
242.568	2.5	1
245.14	2.5	1
247.739	2.5	1
252.817	2.5	1
255.402	2.5	1
257.975	2.5	1
260.574	2.5	1
263.146	2.5	1
265.718	2.5	1
268.291	2.5	1
270.876	2.5	1
273.462	2.5	1
276.034	2.5	1
